id,nome,massa,luminosidade,temperatura,distancia,ascensao_reta,declinacao
261,jaguar-tenaz-sigma,0.89680696,0.95657134,5079.7715,1481.7631,303.57477213944435,1.2965611133215569
262,tordo-tenaz-iota,0.68962353,0.16516213,4251.2944,372.6108,302.50064978231313,34.144029783276494
263,cervo-mortal-beta,0.9802474,4.778985,4781.64,1582.923,260.95493283141167,-42.09902047553352
264,cachorro-vibrante-sigma,1.1753583,3.6073372,6002.531,784.002,278.4923817170452,-16.04932589777738
265,onca-ousada-alfa,0.9470004,1.7693503,4834.005,1442.3273,256.95436276658415,-31.62356559443932
266,tigre-tranquilo-sigma,0.9623708,1.8327659,5639.3716,1399.0585,331.1556177387762,47.422221541804454
267,foca-sonhadora-sigma,0.77228254,0.2947389,4846.6616,1039.455,269.3347909029693,5.598943696116148
268,galo-hostil-alfa,0.800873,0.33992812,4999.1914,1083.4874,204.13376723122315,-52.77653808640938
269,pavao-curioso-pi,0.8466336,0.46967065,5119.365,1094.5055,271.81066366507326,-32.60393561353071
270,falcao-forasteiro-sigma,0.7103348,0.14829531,4454.375,873.1875,90.74574346216146,9.834968181906198
271,foca-zelosa-pi,0.7556688,0.28961694,4730.247,1004.5675,213.32471151217987,-48.33771734241118
272,tartaruga-estranha-alfa,0.8121905,0.376323,4995.9316,1488.71,285.2777937743212,-42.21747179671989
273,canario-letal-delta,0.7911144,0.38637865,4862.169,886.1756,58.075758836727296,57.71535515258066
274,cisne-forasteiro-delta,0.52014583,0.041353013,3753.3867,397.3394,305.42847407903963,-16.458079317841168
275,pavao-frenetico-gama,0.72011805,0.23498097,4551.1997,2167.8074,342.3370802549422,34.73679941236381
276,antilope-manso-beta,0.7443243,0.18947454,4611.9707,505.5348,263.00239900530016,-24.565926582775244
277,javali-valente-alfa,1.0600115,3.6173797,4848.793,1372.5033,277.6244778557829,3.060191428333067
278,cachorro-forasteiro-delta,3.8486364,635.8559,7066.658,3728.2278,247.0216125876802,-44.34586135668435
279,porco-ferido-beta,0.98082715,6.207349,4771.581,1605.4312,262.02432298571915,-39.774369726253944
280,panda-gelido-gama,0.76934963,0.32183638,4779.4985,950.9183,339.16363594912565,47.17160621689865
281,tordo-valente-zeta,0.87946385,0.34367612,5198.3,1581.048,310.62822083045216,-2.4918124086354116
282,jaguar-divino-zeta,1.149012,1.411231,6166.1865,790.7468,210.70542412463325,-55.709546778078135
283,arraia-pensativa-sigma,0.7611303,0.35972014,4550.0054,1088.4375,162.0575073952828,-62.941555092417765
284,foca-estranha-alfa,2.150109,34.92673,5064.885,1823.5559,257.3353271457828,-29.518250679607387
285,gorila-forte-sigma,0.9156035,0.46449184,5341.3804,1159.642,295.8007798719445,13.678369017884503
286,onca-imponente-iota,0.75426275,0.2789778,4581.643,1248.882,252.6419946761044,-49.004070099904744
287,rinoceronte-furioso-gama,0.88383496,1.0883058,4836.673,989.5731,324.2331381519848,62.12957190988753
288,vaca-calma-alfa,0.88194823,0.5609966,5337.8364,1271.457,122.827139427272,-26.74176599139539
289,tigre-gigante-alfa,0.5087988,0.040711936,3742.7612,873.3956,284.4879137625816,-22.99839776056202
290,tamandua-antigo-beta,1.0935557,1.9096048,6006.12,418.8623,239.47767587320212,56.96288418085623
291,pavao-pensativo-beta,2.5030253,41.447487,5343.0522,4680.6143,288.16741086189194,-55.0587350240978
292,macaco-fiel-zeta,2.3420687,42.59079,9187.881,1783.275,85.53303154892596,21.842303201459803
293,raposa-vigilante-pi,0.6969809,0.12434579,4392.4673,1142.563,158.1367729786098,-54.816423887227224
294,pinguim-prudente-beta,0.87813395,0.63546264,5402.179,1154.5037,121.5830015739274,-57.96062831939953
295,leopardo-audaz-pi,1.0206519,5.639714,4812.7764,1338.0842,295.33093108132294,22.854327843320785
296,suricato-perigoso-iota,0.78989476,0.49617046,5041.3887,1074.0139,200.33813316031663,-71.10659459628131
297,camelo-silencioso-sigma,0.5967517,0.09175536,3701.9307,766.5409,302.52570424863586,-86.53437151325232
298,lontra-inspirada-zeta,0.5438615,0.053442214,3661.618,427.6998,9.708608493900673,-15.628881295902085
299,jaguar-pensativo-beta,0.934099,1.279655,5651.3994,132.5547,129.9709255450639,27.631570971904303
300,canario-valioso-iota,0.9494591,1.1636468,4854.051,803.9977,272.36948471001466,-24.98904649048488
301,onca-forasteira-delta,1.3838397,5.132258,6307.228,2598.972,226.85932433031817,-51.51860938037863
302,leopardo-estranho-zeta,2.9503756,126.75267,6097.75,2286.3792,83.2198305506722,25.233176070489247
303,boi-firme-delta,0.6950405,0.13221614,4456.1826,690.6746,252.27703167837728,-46.66335549814489
304,porco-resoluto-zeta,1.2648695,3.0178583,6478.3345,1110.849,125.95808720471182,-38.309830902803185
305,lince-prudente-iota,2.75957,84.91084,7426.326,1161.7887,267.63003700686494,-18.847889020667342
306,lontra-agil-zeta,0.58812696,0.09452947,3699.4885,534.8475,256.13426083990123,-30.301648574052212
307,foca-pensativa-iota,0.9802639,4.26247,4710.025,1041.8995,285.80897816523674,6.840020462691535
308,galinha-fiel-gama,1.0405115,2.6645503,5117.0444,2223.8867,292.7129244817407,-7.7798093237759325
309,gorila-divino-zeta,1.2603066,4.008045,6008.2207,2214.6177,123.60586559533645,-31.753562934334134
310,gaviao-brilhante-zeta,0.64974385,0.1306159,4035.441,661.907,279.53227396773354,-24.89028713654248
311,carpa-eterna-iota,1.0260289,2.5225887,5635.181,1965.1545,277.83979629625037,-31.1436820974323
312,ornintorrinco-agil-gama,0.6814817,0.16489187,4310.7725,1455.461,272.54275359704263,12.265593270220077
313,canguru-tenaz-sigma,1.0317502,1.3736895,5878.2754,1400.1265,124.03312004004593,-22.91325605189019
314,cervo-vibrante-delta,0.986382,1.8763499,5968.718,645.3317,146.65516108181666,-19.48952598517804
315,jaguar-perigoso-sigma,0.8015077,0.3960218,4912.357,1443.9426,325.7094125955883,65.09606801678456
316,tubarao-pacifico-gama,0.728321,0.15176877,4531.9346,979.2258,311.1852032571728,16.3192202312696
317,pavao-congelante-gama,0.8455118,0.55136275,5215.588,675.0062,45.50712317691562,71.15859594063288
318,tordo-inquieto-gama,0.7938976,0.40332907,4933.3716,1258.429,316.2078100986248,13.304216255956682
319,elefante-sonhador-beta,1.1662602,3.7301345,5799.7354,2362.7764,299.21005169209144,16.741955463075396
320,foca-animosa-zeta,0.91596395,1.1302406,5001.074,1546.674,278.8963333713164,29.193052993618448
321,cisne-gelido-gama,1.1521848,3.474526,5434.939,1196.4241,334.0845375997068,58.63093341303795
322,elefante-silencioso-beta,0.81583184,0.28534102,4979.1694,1884.6704,320.01655204744,24.906289037662887
323,panda-mortal-iota,0.7566846,0.24391592,4697.001,588.8255,185.91755225754417,-66.53441946644892
324,suricato-vigilante-gama,2.9156647,64.97687,6925.68,2857.1692,286.28917260241786,-0.7799524041364979
325,macaco-agradavel-delta,1.199689,4.2907486,5960.6333,2792.9216,296.36900010326394,51.038137261797516
326,boi-humilde-iota,1.9013946,20.167463,6763.1597,1297.7246,25.522958347133837,49.76571150065755
327,macaco-zeloso-alfa,0.67411554,0.10559966,4296.9526,1684.1309,4.8327064327008715,21.565714071304367
328,girafa-brava-beta,0.8584238,0.44569618,5214.534,1158.232,260.74340773932687,26.607504646010554
329,canguru-gigante-gama,0.67675626,0.15265049,4166.663,767.7268,96.70034927933023,21.60760842406848
330,suricato-tenaz-iota,0.95629627,1.7420255,5337.599,616.3766,271.90429599027505,-19.084518916040434
331,foca-congelante-pi,0.97128266,1.7726778,5698.7144,1555.487,277.8509109907582,-26.759709798393445
332,cobra-digna-iota,0.85175055,0.347831,5107.513,1017.8248,156.72636330293435,-54.59811047924138
333,arraia-devota-gama,3.0507593,156.65501,9492.92,2097.4863,354.3423571668918,61.98815789475963
334,tubarao-racional-delta,0.8059213,0.38526535,4903.2983,1803.1803,321.190762366235,17.01211139812999
335,gorila-selvagem-beta,0.7191749,0.21983305,4521.676,1077.5035,114.33185965942522,-1.6665210106135655
336,bufalo-humilde-delta,0.7596332,0.2343305,4706.3833,1048.8937,113.97819767561852,-30.236388971774566
337,dragao-majestoso-delta,1.9002997,12.004884,8153.7725,1710.6539,243.65623499711035,-51.73222776298163
338,elefante-misterioso-iota,0.750963,0.30448484,4642.2295,725.6111,56.94364175540252,37.558132561703665
339,leao-misterioso-iota,0.94954705,1.1577035,5680.975,1070.4021,269.2714424685472,-40.59168770555767
340,jaguar-valente-pi,4.650709,1279.978,6324.53,3177.004,307.3915956459582,36.57918163116998
341,jaguar-sereno-gama,1.0710859,2.0319407,5947.9077,1237.5885,276.08109949246193,16.507020078981125
342,lontra-digna-delta,0.6914273,0.20105104,4302.604,804.6875,271.40070587406734,0.4978835290229447
343,porco-luminoso-iota,0.94118714,1.1546137,5666.949,967.9139,343.46496795954255,17.019374962751566
344,foca-indomavel-iota,1.0513219,2.5021625,5784.924,1824.962,161.52067013114421,-63.10280820794776
345,cachorro-nervoso-zeta,1.6552935,25.055233,4853.046,1277.5393,235.6153625884412,-48.26471210494402
346,canguru-encantado-pi,0.68697155,0.14327714,4333.713,812.7704,107.21375646328818,-18.936421540196783
347,onca-pacifica-pi,0.7973186,0.2874006,4878.843,724.8336,241.78668747229884,-24.332919141613996
348,golfinho-pensativo-delta,0.8922919,0.70819575,5491.552,1545.7767,211.9146466625744,-38.46156245156816
349,javali-tranquilo-delta,0.7226744,0.36614013,4520.4,802.8431,305.78656591455797,46.872262067662064
350,golfinho-ousado-alfa,0.8359735,0.60651505,5245.805,948.7512,352.4903806950763,17.539623690543173
351,leao-calmo-gama,0.6533472,0.07431197,4248.0054,920.8787,337.11883194498296,12.860823472754642
352,galo-perspicaz-delta,0.881518,0.98078036,5459.3735,1171.8839,309.16624632597427,47.15927112224385
353,arraia-calma-gama,1.0908821,7.932686,4755.9106,1639.1805,280.18910605832383,-11.231828511527315
354,porco-astuto-delta,2.5035145,55.496807,4999.9653,3360.8838,288.8054060716443,7.081221485126308
355,arraia-vigorosa-sigma,0.85433376,0.9471931,5191.7,983.0501,163.8240277927167,-55.92781341675866
356,golfinho-sonhador-iota,1.4120654,6.3586054,6029.096,1646.7272,298.86619839549365,14.281745311542643
357,arraia-inteligente-delta,1.0301409,3.3844168,4817.3735,1662.066,211.1556169528018,-58.79858941180157
358,cachorro-inspirado-zeta,1.3312236,37.15039,4525.8257,4627.027,257.81927366608,-50.27668587067321
359,pinguim-eterno-iota,2.8451629,120.56686,8196.412,1848.3884,234.47737288603116,-56.846306689808344
360,porco-frenetico-pi,5.598028,1330.9993,4531.1406,3266.6077,265.2037817492048,-17.433123606078997
361,carpa-cruel-gama,4.1790943,467.51227,5510.9707,4804.675,109.8462983752285,-5.5897171316902154
362,rinoceronte-razante-delta,1.0687681,2.6961122,5777.1543,402.7462,341.988107445413,-2.7862278888681207
363,lontra-corrosiva-beta,0.79079914,0.37292126,4903.2876,2286.0266,88.32056942779167,-64.57507753550092
364,javali-venenoso-sigma,0.70502406,0.28974777,4393.319,962.3882,288.54318074486014,-13.373220792352647
365,lontra-feroz-zeta,3.1017787,74.509476,4834.3184,907.5095,168.27332397324986,-43.75580483648643
366,girafa-orgulhosa-gama,0.7175843,0.22549412,4374.566,941.076,177.41334993140055,-62.137211769171266
367,camelo-inspirado-pi,1.0943903,0.94415516,6003.5425,1801.2559,142.16600453328,-33.205404617838035
368,gaviao-ardente-pi,0.5495722,0.056757707,3622.5852,386.5201,90.4768482742047,-47.947399900430796
369,galinha-estranha-alfa,1.081261,12.687412,4598.768,3465.7678,272.6667781624554,-28.14967423472335
370,camelo-sereno-pi,0.83612376,0.44146058,4956.675,1877.1244,263.6766461412138,-64.1269979738087
371,puma-misterioso-sigma,0.74947435,0.15092616,4633.27,1254.3224,337.52384433558046,39.39403419052742
372,urso-resoluto-gama,0.6944253,0.13487822,4373.665,684.8657,299.30678143118666,33.07367888581043
373,antilope-pensativo-sigma,1.4877604,6.8301873,6576.338,668.754,40.35141976475039,72.60547698121222
374,pavao-encantado-pi,1.326085,4.9460135,5112.507,644.9424,347.44318581030285,12.459567005946013
375,foca-tranquila-iota,0.7302654,0.30556473,4629.2197,1040.9751,244.29966854817766,-64.0444401044538
376,vaca-nobre-pi,0.8729188,0.8621388,5428.1914,739.5711,259.77720334674956,-35.570339206936296
377,gaviao-corajoso-iota,1.1332129,3.4324164,5734.176,1518.486,237.1095692774695,-66.01283817181964
378,macaco-humilde-iota,0.8344285,0.29500175,5031.319,1446.2552,285.48338624462053,32.24527209878662
379,camelo-sigiloso-alfa,0.9751204,0.6063664,5590.03,1453.618,107.80260586382227,35.317925844275535
380,lince-razante-delta,0.6706641,0.11814547,4265.267,737.848,94.36016040513147,2.520244876766678
381,golfinho-voraz-beta,0.73412806,0.18892084,4568.908,1648.4059,319.9053804080385,25.231858924409863
382,porco-devoto-alfa,1.6063461,26.016151,4866.1636,2078.187,236.9168515177875,-58.22200544511301
383,galo-astrologo-gama,1.0937508,1.7767029,6034.855,1377.0626,111.02466569197514,-3.6226379375616777
384,gaivota-divina-pi,1.1592857,3.595883,5614.2334,3168.4849,128.05854918266792,-10.119889360806697
385,pinguim-sagaz-zeta,0.6752419,0.16868217,4298.838,1132.0371,200.899553798077,-57.73445672443143
386,panda-livre-gama,0.8607455,0.4807522,5023.0366,1271.0676,72.36893810759005,62.09390601368705
387,pantera-magnifica-alfa,0.6362346,0.09169524,4103.7837,844.0747,220.84250356134706,66.51779388469807
388,ornintorrinco-instintivo-iota,0.83198315,0.2994534,4976.292,412.7598,342.35006906124727,40.29406262635549
389,gaivota-legendaria-gama,2.7015858,42.317688,5415.791,1880.0316,47.90268393983983,49.726935682073254
390,vaca-instintiva-beta,0.84632474,0.40725684,5101.0767,793.5927,225.1490668759048,-36.374894524062604
391,foca-sombria-zeta,0.80822694,0.3295414,5013.194,1344.4327,157.035105878485,-72.82095932942765
392,coruja-gelida-pi,1.6568713,10.332097,7138.6133,489.032,72.85057309748163,7.339410015589221
393,falcao-divino-gama,1.1097271,3.1188154,5747.2104,708.6856,112.25962910885505,18.55826528631256
394,leopardo-gentil-zeta,0.90258694,0.86168647,5532.6084,1295.8296,218.88475391066723,-73.66473059040251
395,baleia-leal-alfa,0.9044642,0.69176084,5488.7124,1706.0913,130.28903107780866,-12.28492113148838
396,camaleao-sagaz-gama,0.66680294,0.13438031,4227.0522,864.1782,311.8275268888052,36.899669546387884
397,camaleao-sutil-gama,0.5469142,0.09024515,3616.0105,626.8405,282.5559922503888,-73.32166906770362
398,girafa-valente-alfa,0.68010867,0.11288956,4301.078,1398.369,144.1128353869784,-34.30770137711855
399,lobo-sigiloso-zeta,0.740808,0.18684064,4572.7427,1496.435,335.9700748808367,48.27599430416376
400,gorila-lento-delta,1.2218279,8.893973,4838.1094,1841.8419,234.51287308539025,-50.37848731852941
401,leopardo-legendario-alfa,0.93767756,0.5821452,5589.413,2217.1565,207.0568362729181,-48.690038789650444
402,leao-congelante-alfa,1.8665681,13.550241,9082.666,1880.9081,246.37227515304636,-53.576204539195416
403,canguru-eterno-beta,0.83369446,0.7304805,5196.4053,796.3566,247.26353190308134,-38.71955498020636
404,coruja-majestosa-beta,0.77317166,0.33329663,4727.0854,705.8415,337.85006331576807,70.48697984053524
405,suricato-inteligente-delta,2.571426,64.47323,5794.4717,3891.4824,270.42190595227385,-24.227632745334468
406,pinguim-agil-pi,0.8091312,0.39562201,4921.5884,835.7492,286.8886870521665,-7.541579638189236
407,cobra-gigante-pi,0.7956009,0.37482613,4955.3496,1335.2437,87.60891234399318,-32.237952302547825
408,galinha-minuciosa-sigma,0.69888717,0.1582746,4401.841,505.2643,341.65948621393414,3.24182302886016
409,antilope-implacavel-zeta,1.0303541,2.5798447,5166.2485,3426.527,166.08756438535036,79.20453514340394
410,cervo-audivel-beta,0.5418622,0.04606308,3809.427,318.8961,250.15264361303431,-8.838554015700023
411,antilope-curioso-zeta,1.1517413,1.3524362,6149.2573,1216.7992,90.40645986940112,-1.1035862239563603
412,lobo-razante-delta,1.9530789,13.552978,8990.078,2262.3418,151.82427825456608,-55.28571396400817
413,golfinho-astuto-beta,1.5992991,9.59089,6308.7036,1273.8359,103.01060032834263,26.197376180594986
414,rinoceronte-agradavel-iota,1.5900619,10.823034,5883.609,2913.4285,159.8066342398486,-11.637140170467596
415,antilope-digno-sigma,0.8843692,0.8403544,5506.368,1210.5714,259.7877580211424,-29.11331902641701
416,lontra-resoluta-gama,0.67282975,0.1615778,4270.7827,950.7706,132.18403339772155,-28.150071059120812
417,cachorro-ousado-alfa,2.5672584,55.1056,6008.442,2182.5178,257.8360175082379,-26.943241070709217
418,ganso-luminoso-beta,0.90014607,1.2664441,5535.747,1696.327,281.8799651498992,-44.35852757542296
419,tigre-pensativo-sigma,0.67716753,0.18018977,4257.629,1475.2728,251.96224507852477,81.78016444379388
420,galo-sonolento-gama,0.7295451,0.2564545,4591.3745,926.5887,78.27862707494461,-4.708824956603022
421,rinoceronte-agil-gama,1.0192999,1.2170972,5912.627,975.3865,297.94780511828833,-16.39207806964679
422,foca-valente-gama,0.7563461,0.3679091,4583.4014,1133.9889,253.54593903887402,-40.3295128384475
423,camaleao-orgulhoso-gama,0.6626508,0.15552573,4204.4316,1221.2253,45.64161094618394,-86.96477232239424
424,arraia-silenciosa-beta,1.0607517,4.7367353,4841.138,2816.7637,67.00950070622434,83.91818462545206
425,lince-corrosivo-sigma,1.7351387,12.262322,7042.9287,1594.7225,125.09330058058677,-51.7994373786731
426,javali-silencioso-iota,0.66703475,0.14155309,4217.5205,1407.3248,198.00485283485364,-57.51194489507105
427,antilope-eletrico-zeta,0.6527352,0.10910803,4061.4844,844.4988,92.76363731603526,40.736453708671775
428,elefante-valente-zeta,0.8736885,0.8558008,5284.688,1298.9698,155.96188455634956,71.51261416228667
429,pinguim-saltitante-iota,1.4497923,6.2957993,5256.9766,2674.5054,239.78453478471513,-25.894589610112074
430,carpa-racional-beta,1.1205326,3.1860566,5117.3677,2918.032,276.44004253455194,-39.94815572092688
431,galinha-animosa-zeta,0.68106824,0.14693552,4262.3247,847.842,333.44270524343074,-68.09389614522934
432,ornintorrinco-antigo-sigma,0.7121038,0.20494375,4494.867,952.6865,145.95317922226053,-47.92022583549637
433,gorila-orgulhoso-alfa,1.061475,2.817491,5663.6646,2134.372,150.52711528897942,-73.09850767361199
434,cervo-firme-delta,2.5002742,121.53074,4747.761,1014.6169,284.93507965198626,-4.392375695354724
435,texugo-saltitante-beta,0.8294947,0.5159263,5215.542,911.9999,56.79017244094627,-49.29383323440108
436,lobo-rapido-zeta,2.5043137,47.95652,4663.901,2609.427,266.2890321911044,-44.338977446406794
437,foca-gigante-pi,0.785517,0.37408262,4932.5947,1414.5057,203.05651449544305,-50.294582666219725
438,girafa-resoluta-gama,0.68370813,0.114651866,4321.7812,1046.6158,112.41422863067406,-33.91797490429531
439,ganso-lento-delta,1.0021862,10.561015,4147.778,872.761,279.1633712167491,-5.05161859988091
440,tubarao-curioso-zeta,0.7301803,0.23841709,4577.676,1027.6199,261.58310709434403,-58.05705581975329
441,cisne-pensativo-delta,1.2606696,2.9808607,6444.728,1364.2947,47.55258531556192,47.69757737385279
442,falcao-valente-zeta,0.9374462,1.4588047,5551.405,1572.5665,286.0808458820539,47.2249386152106
443,cobra-esperta-sigma,0.6507926,0.16267635,4225.63,958.7385,288.4220709917575,1.769952769257209
444,texugo-invisivel-gama,1.621765,15.233971,4683.223,5011.1685,279.147942363075,17.83943860558905
445,coruja-cautelosa-delta,0.9458631,1.3911458,5668.53,1017.9645,237.66470122482698,-52.98173782291987
